student_id,roll_no,full_name,gender,email,phone,branch,year,semester,section
2076,CSE222076,Student_1076,Female,student1076@mail.com,9000001076,AI,3,4,C
2077,CSE222077,Student_1077,Male,student1077@mail.com,9000001077,CSE,4,4,C
2078,CSE222078,Student_1078,Female,student1078@mail.com,9000001078,CSE,1,3,C
2079,CSE222079,Student_1079,Male,student1079@mail.com,9000001079,DS,2,3,C
2080,CSE222080,Student_1080,Female,student1080@mail.com,9000001080,DS,3,3,A
2081,CSE222081,Student_1081,Female,student1081@mail.com,9000001081,DS,3,1,B
2082,CSE222082,Student_1082,Female,student1082@mail.com,9000001082,IT,1,7,B
2083,CSE222083,Student_1083,Female,student1083@mail.com,9000001083,CSE,4,3,B
2084,CSE222084,Student_1084,Female,student1084@mail.com,9000001084,CSE,1,7,C
2085,CSE222085,Student_1085,Male,student1085@mail.com,9000001085,ECE,4,5,A
2086,CSE222086,Student_1086,Male,student1086@mail.com,9000001086,CSE,1,7,A
2087,CSE222087,Student_1087,Female,student1087@mail.com,9000001087,CSE,3,6,B
2088,CSE222088,Student_1088,Female,student1088@mail.com,9000001088,IT,2,5,B
2089,CSE222089,Student_1089,Female,student1089@mail.com,9000001089,IT,1,3,B
2090,CSE222090,Student_1090,Male,student1090@mail.com,9000001090,CSE,2,5,B
2091,CSE222091,Student_1091,Male,student1091@mail.com,9000001091,IT,4,4,A
2092,CSE222092,Student_1092,Female,student1092@mail.com,9000001092,DS,4,3,B
2093,CSE222093,Student_1093,Female,student1093@mail.com,9000001093,AI,3,8,C
2094,CSE222094,Student_1094,Male,student1094@mail.com,9000001094,DS,2,4,A
2095,CSE222095,Student_1095,Male,student1095@mail.com,9000001095,IT,1,4,C
2096,CSE222096,Student_1096,Male,student1096@mail.com,9000001096,CSE,1,5,C
2097,CSE222097,Student_1097,Male,student1097@mail.com,9000001097,IT,2,6,C
2098,CSE222098,Student_1098,Male,student1098@mail.com,9000001098,DS,4,5,B
2099,CSE222099,Student_1099,Female,student1099@mail.com,9000001099,CSE,1,4,C
2100,CSE222100,Student_1100,Female,student1100@mail.com,9000001100,IT,2,5,C
2101,CSE222101,Student_1101,Female,student1101@mail.com,9000001101,CSE,4,2,C
2102,CSE222102,Student_1102,Male,student1102@mail.com,9000001102,CSE,1,7,A
2103,CSE222103,Student_1103,Female,student1103@mail.com,9000001103,AI,3,1,A
2104,CSE222104,Student_1104,Female,student1104@mail.com,9000001104,ECE,1,3,C
2105,CSE222105,Student_1105,Male,student1105@mail.com,9000001105,DS,3,7,B
2106,CSE222106,Student_1106,Female,student1106@mail.com,9000001106,AI,4,1,B
2107,CSE222107,Student_1107,Male,student1107@mail.com,9000001107,ECE,3,7,B
2108,CSE222108,Student_1108,Female,student1108@mail.com,9000001108,AI,3,2,B
2109,CSE222109,Student_1109,Female,student1109@mail.com,9000001109,IT,1,7,B
2110,CSE222110,Student_1110,Male,student1110@mail.com,9000001110,DS,3,5,A
2111,CSE222111,Student_1111,Male,student1111@mail.com,9000001111,DS,1,6,A
2112,CSE222112,Student_1112,Male,student1112@mail.com,9000001112,IT,4,1,A
2113,CSE222113,Student_1113,Female,student1113@mail.com,9000001113,ECE,1,7,B
2114,CSE222114,Student_1114,Female,student1114@mail.com,9000001114,ECE,3,4,B
2115,CSE222115,Student_1115,Female,student1115@mail.com,9000001115,IT,4,6,B
2116,CSE222116,Student_1116,Female,student1116@mail.com,9000001116,ECE,1,7,A
2117,CSE222117,Student_1117,Female,student1117@mail.com,9000001117,ECE,1,6,A
2118,CSE222118,Student_1118,Male,student1118@mail.com,9000001118,DS,4,2,C
2119,CSE222119,Student_1119,Male,student1119@mail.com,9000001119,DS,4,7,B
2120,CSE222120,Student_1120,Female,student1120@mail.com,9000001120,IT,4,3,B
2121,CSE222121,Student_1121,Male,student1121@mail.com,9000001121,DS,3,5,A
2122,CSE222122,Student_1122,Female,student1122@mail.com,9000001122,ECE,1,1,A
2123,CSE222123,Student_1123,Male,student1123@mail.com,9000001123,IT,1,2,A
2124,CSE222124,Student_1124,Female,student1124@mail.com,9000001124,AI,2,6,C
2125,CSE222125,Student_1125,Male,student1125@mail.com,9000001125,CSE,4,1,A
2126,CSE222126,Student_1126,Male,student1126@mail.com,9000001126,CSE,4,4,C
2127,CSE222127,Student_1127,Male,student1127@mail.com,9000001127,ECE,1,7,A
2128,CSE222128,Student_1128,Male,student1128@mail.com,9000001128,DS,3,5,A
2129,CSE222129,Student_1129,Female,student1129@mail.com,9000001129,CSE,4,6,C
2130,CSE222130,Student_1130,Female,student1130@mail.com,9000001130,AI,4,1,B
2131,CSE222131,Student_1131,Male,student1131@mail.com,9000001131,AI,2,7,B
2132,CSE222132,Student_1132,Female,student1132@mail.com,9000001132,ECE,1,1,C
2133,CSE222133,Student_1133,Female,student1133@mail.com,9000001133,DS,1,4,B
2134,CSE222134,Student_1134,Male,student1134@mail.com,9000001134,IT,3,4,A
2135,CSE222135,Student_1135,Male,student1135@mail.com,9000001135,ECE,2,2,C
2136,CSE222136,Student_1136,Male,student1136@mail.com,9000001136,DS,2,8,B
2137,CSE222137,Student_1137,Female,student1137@mail.com,9000001137,DS,4,6,C
2138,CSE222138,Student_1138,Female,student1138@mail.com,9000001138,IT,1,2,C
2139,CSE222139,Student_1139,Male,student1139@mail.com,9000001139,DS,3,8,C
2140,CSE222140,Student_1140,Female,student1140@mail.com,9000001140,ECE,2,4,B
2141,CSE222141,Student_1141,Female,student1141@mail.com,9000001141,ECE,1,4,A
2142,CSE222142,Student_1142,Female,student1142@mail.com,9000001142,DS,4,2,B
2143,CSE222143,Student_1143,Male,student1143@mail.com,9000001143,DS,2,7,A
2144,CSE222144,Student_1144,Male,student1144@mail.com,9000001144,IT,2,5,B
2145,CSE222145,Student_1145,Female,student1145@mail.com,9000001145,CSE,2,4,A
2146,CSE222146,Student_1146,Male,student1146@mail.com,9000001146,ECE,1,5,C
2147,CSE222147,Student_1147,Female,student1147@mail.com,9000001147,AI,3,6,B
2148,CSE222148,Student_1148,Male,student1148@mail.com,9000001148,IT,1,7,A
2149,CSE222149,Student_1149,Male,student1149@mail.com,9000001149,CSE,1,2,B
2150,CSE222150,Student_1150,Female,student1150@mail.com,9000001150,CSE,3,6,B
2151,CSE222151,Student_1151,Male,student1151@mail.com,9000001151,IT,2,1,C
2152,CSE222152,Student_1152,Female,student1152@mail.com,9000001152,CSE,2,1,A
2153,CSE222153,Student_1153,Female,student1153@mail.com,9000001153,IT,4,8,A
2154,CSE222154,Student_1154,Female,student1154@mail.com,9000001154,ECE,4,1,B
2155,CSE222155,Student_1155,Male,student1155@mail.com,9000001155,ECE,2,4,C
2156,CSE222156,Student_1156,Male,student1156@mail.com,9000001156,DS,2,2,A
2157,CSE222157,Student_1157,Male,student1157@mail.com,9000001157,IT,3,7,C
2158,CSE222158,Student_1158,Male,student1158@mail.com,9000001158,DS,2,3,A
2159,CSE222159,Student_1159,Female,student1159@mail.com,9000001159,CSE,4,1,A
2160,CSE222160,Student_1160,Male,student1160@mail.com,9000001160,CSE,2,8,C
2161,CSE222161,Student_1161,Female,student1161@mail.com,9000001161,DS,3,5,A
2162,CSE222162,Student_1162,Female,student1162@mail.com,9000001162,IT,1,6,A
2163,CSE222163,Student_1163,Female,student1163@mail.com,9000001163,AI,2,8,C
2164,CSE222164,Student_1164,Male,student1164@mail.com,9000001164,DS,3,8,C
2165,CSE222165,Student_1165,Female,student1165@mail.com,9000001165,DS,2,6,A
2166,CSE222166,Student_1166,Female,student1166@mail.com,9000001166,DS,2,7,B
2167,CSE222167,Student_1167,Female,student1167@mail.com,9000001167,CSE,2,8,A
2168,CSE222168,Student_1168,Male,student1168@mail.com,9000001168,CSE,2,5,C
2169,CSE222169,Student_1169,Female,student1169@mail.com,9000001169,CSE,1,2,B
2170,CSE222170,Student_1170,Female,student1170@mail.com,9000001170,IT,1,1,B
2171,CSE222171,Student_1171,Female,student1171@mail.com,9000001171,IT,3,3,B
2172,CSE222172,Student_1172,Female,student1172@mail.com,9000001172,AI,4,7,C
2173,CSE222173,Student_1173,Female,student1173@mail.com,9000001173,DS,4,2,C
2174,CSE222174,Student_1174,Female,student1174@mail.com,9000001174,AI,3,4,B
2175,CSE222175,Student_1175,Male,student1175@mail.com,9000001175,AI,4,8,C
2176,CSE222176,Student_1176,Female,student1176@mail.com,9000001176,AI,1,2,B
2177,CSE222177,Student_1177,Male,student1177@mail.com,9000001177,AI,4,6,B
2178,CSE222178,Student_1178,Female,student1178@mail.com,9000001178,IT,2,3,C
2179,CSE222179,Student_1179,Male,student1179@mail.com,9000001179,CSE,1,2,A
2180,CSE222180,Student_1180,Male,student1180@mail.com,9000001180,DS,4,6,B
2181,CSE222181,Student_1181,Male,student1181@mail.com,9000001181,AI,3,6,C
2182,CSE222182,Student_1182,Female,student1182@mail.com,9000001182,ECE,3,3,C
2183,CSE222183,Student_1183,Female,student1183@mail.com,9000001183,ECE,4,3,C
2184,CSE222184,Student_1184,Female,student1184@mail.com,9000001184,AI,4,4,C
2185,CSE222185,Student_1185,Female,student1185@mail.com,9000001185,IT,4,6,C
2186,CSE222186,Student_1186,Male,student1186@mail.com,9000001186,CSE,2,7,B
2187,CSE222187,Student_1187,Female,student1187@mail.com,9000001187,AI,4,1,A
2188,CSE222188,Student_1188,Female,student1188@mail.com,9000001188,IT,4,4,B
2189,CSE222189,Student_1189,Female,student1189@mail.com,9000001189,ECE,3,8,B
2190,CSE222190,Student_1190,Male,student1190@mail.com,9000001190,ECE,4,8,B
2191,CSE222191,Student_1191,Female,student1191@mail.com,9000001191,IT,2,4,B
2192,CSE222192,Student_1192,Female,student1192@mail.com,9000001192,AI,3,2,C
2193,CSE222193,Student_1193,Female,student1193@mail.com,9000001193,IT,2,2,B
2194,CSE222194,Student_1194,Female,student1194@mail.com,9000001194,ECE,4,3,A
2195,CSE222195,Student_1195,Male,student1195@mail.com,9000001195,ECE,2,5,A
2196,CSE222196,Student_1196,Female,student1196@mail.com,9000001196,AI,1,8,C
2197,CSE222197,Student_1197,Female,student1197@mail.com,9000001197,AI,4,3,C
2198,CSE222198,Student_1198,Male,student1198@mail.com,9000001198,AI,3,3,A
2199,CSE222199,Student_1199,Male,student1199@mail.com,9000001199,IT,3,8,C
2200,CSE222200,Student_1200,Female,student1200@mail.com,9000001200,DS,4,8,A
2201,CSE222201,Student_1201,Male,student1201@mail.com,9000001201,DS,2,3,C
2202,CSE222202,Student_1202,Female,student1202@mail.com,9000001202,IT,2,8,C
2203,CSE222203,Student_1203,Male,student1203@mail.com,9000001203,IT,4,4,C
2204,CSE222204,Student_1204,Male,student1204@mail.com,9000001204,AI,1,2,B
2205,CSE222205,Student_1205,Female,student1205@mail.com,9000001205,IT,2,1,C
2206,CSE222206,Student_1206,Female,student1206@mail.com,9000001206,IT,2,1,B
2207,CSE222207,Student_1207,Female,student1207@mail.com,9000001207,AI,2,2,C
2208,CSE222208,Student_1208,Female,student1208@mail.com,9000001208,DS,2,3,C
2209,CSE222209,Student_1209,Male,student1209@mail.com,9000001209,AI,1,2,C
2210,CSE222210,Student_1210,Female,student1210@mail.com,9000001210,IT,4,8,C
2211,CSE222211,Student_1211,Male,student1211@mail.com,9000001211,AI,1,2,A
2212,CSE222212,Student_1212,Male,student1212@mail.com,9000001212,CSE,3,3,B
2213,CSE222213,Student_1213,Female,student1213@mail.com,9000001213,CSE,4,2,C
2214,CSE222214,Student_1214,Female,student1214@mail.com,9000001214,ECE,4,6,A
2215,CSE222215,Student_1215,Male,student1215@mail.com,9000001215,ECE,1,3,C
2216,CSE222216,Student_1216,Male,student1216@mail.com,9000001216,IT,2,1,B
2217,CSE222217,Student_1217,Female,student1217@mail.com,9000001217,AI,4,3,C
2218,CSE222218,Student_1218,Female,student1218@mail.com,9000001218,IT,2,1,C
2219,CSE222219,Student_1219,Male,student1219@mail.com,9000001219,AI,1,7,B
2220,CSE222220,Student_1220,Male,student1220@mail.com,9000001220,IT,1,5,C
2221,CSE222221,Student_1221,Female,student1221@mail.com,9000001221,DS,4,4,C
2222,CSE222222,Student_1222,Male,student1222@mail.com,9000001222,DS,3,3,A
2223,CSE222223,Student_1223,Male,student1223@mail.com,9000001223,IT,4,7,A
2224,CSE222224,Student_1224,Female,student1224@mail.com,9000001224,ECE,1,5,B
2225,CSE222225,Student_1225,Male,student1225@mail.com,9000001225,AI,1,1,C
2226,CSE222226,Student_1226,Female,student1226@mail.com,9000001226,AI,4,1,A
2227,CSE222227,Student_1227,Male,student1227@mail.com,9000001227,IT,4,4,B
2228,CSE222228,Student_1228,Male,student1228@mail.com,9000001228,IT,4,3,C
2229,CSE222229,Student_1229,Female,student1229@mail.com,9000001229,IT,2,2,C
2230,CSE222230,Student_1230,Female,student1230@mail.com,9000001230,DS,1,8,B
2231,CSE222231,Student_1231,Male,student1231@mail.com,9000001231,ECE,1,4,C
2232,CSE222232,Student_1232,Female,student1232@mail.com,9000001232,CSE,3,6,C
2233,CSE222233,Student_1233,Female,student1233@mail.com,9000001233,CSE,1,8,C
2234,CSE222234,Student_1234,Male,student1234@mail.com,9000001234,IT,2,6,B
2235,CSE222235,Student_1235,Female,student1235@mail.com,9000001235,IT,4,5,A
2236,CSE222236,Student_1236,Female,student1236@mail.com,9000001236,IT,4,5,A
2237,CSE222237,Student_1237,Female,student1237@mail.com,9000001237,AI,3,3,B
2238,CSE222238,Student_1238,Male,student1238@mail.com,9000001238,DS,4,4,A
2239,CSE222239,Student_1239,Male,student1239@mail.com,9000001239,DS,3,2,A
2240,CSE222240,Student_1240,Female,student1240@mail.com,9000001240,AI,3,1,C
2241,CSE222241,Student_1241,Female,student1241@mail.com,9000001241,CSE,4,3,C
2242,CSE222242,Student_1242,Female,student1242@mail.com,9000001242,DS,3,8,A
2243,CSE222243,Student_1243,Male,student1243@mail.com,9000001243,ECE,3,7,C
2244,CSE222244,Student_1244,Male,student1244@mail.com,9000001244,AI,2,5,C
2245,CSE222245,Student_1245,Female,student1245@mail.com,9000001245,IT,4,5,B
2246,CSE222246,Student_1246,Female,student1246@mail.com,9000001246,CSE,1,2,C
2247,CSE222247,Student_1247,Male,student1247@mail.com,9000001247,ECE,4,4,A
2248,CSE222248,Student_1248,Male,student1248@mail.com,9000001248,ECE,1,8,A
2249,CSE222249,Student_1249,Female,student1249@mail.com,9000001249,IT,3,2,B
2250,CSE222250,Student_1250,Male,student1250@mail.com,9000001250,IT,2,7,B
2251,CSE222251,Student_1251,Female,student1251@mail.com,9000001251,ECE,4,3,B
2252,CSE222252,Student_1252,Male,student1252@mail.com,9000001252,DS,3,8,A
2253,CSE222253,Student_1253,Male,student1253@mail.com,9000001253,IT,1,7,C
2254,CSE222254,Student_1254,Female,student1254@mail.com,9000001254,IT,4,8,A
2255,CSE222255,Student_1255,Female,student1255@mail.com,9000001255,IT,4,6,C
2256,CSE222256,Student_1256,Male,student1256@mail.com,9000001256,IT,3,6,C
2257,CSE222257,Student_1257,Male,student1257@mail.com,9000001257,ECE,1,8,A
2258,CSE222258,Student_1258,Female,student1258@mail.com,9000001258,CSE,3,3,A
2259,CSE222259,Student_1259,Female,student1259@mail.com,9000001259,ECE,4,2,C
2260,CSE222260,Student_1260,Female,student1260@mail.com,9000001260,IT,4,2,B
2261,CSE222261,Student_1261,Male,student1261@mail.com,9000001261,ECE,2,8,B
2262,CSE222262,Student_1262,Male,student1262@mail.com,9000001262,IT,3,7,B
2263,CSE222263,Student_1263,Female,student1263@mail.com,9000001263,IT,4,6,C
2264,CSE222264,Student_1264,Male,student1264@mail.com,9000001264,AI,2,6,B
2265,CSE222265,Student_1265,Female,student1265@mail.com,9000001265,ECE,3,2,A
2266,CSE222266,Student_1266,Female,student1266@mail.com,9000001266,CSE,2,8,A
2267,CSE222267,Student_1267,Female,student1267@mail.com,9000001267,IT,1,7,A
2268,CSE222268,Student_1268,Male,student1268@mail.com,9000001268,CSE,3,6,B
2269,CSE222269,Student_1269,Male,student1269@mail.com,9000001269,CSE,1,7,B
2270,CSE222270,Student_1270,Male,student1270@mail.com,9000001270,IT,4,3,A
2271,CSE222271,Student_1271,Female,student1271@mail.com,9000001271,CSE,4,1,B
2272,CSE222272,Student_1272,Male,student1272@mail.com,9000001272,CSE,4,2,B
2273,CSE222273,Student_1273,Male,student1273@mail.com,9000001273,ECE,1,7,B
2274,CSE222274,Student_1274,Female,student1274@mail.com,9000001274,CSE,2,3,A
2275,CSE222275,Student_1275,Male,student1275@mail.com,9000001275,CSE,2,1,A
2276,CSE222276,Student_1276,Female,student1276@mail.com,9000001276,CSE,2,7,A
2277,CSE222277,Student_1277,Female,student1277@mail.com,9000001277,AI,3,4,C
2278,CSE222278,Student_1278,Female,student1278@mail.com,9000001278,IT,4,2,B
2279,CSE222279,Student_1279,Female,student1279@mail.com,9000001279,CSE,3,3,A
2280,CSE222280,Student_1280,Male,student1280@mail.com,9000001280,DS,4,5,B
2281,CSE222281,Student_1281,Male,student1281@mail.com,9000001281,ECE,2,1,C
2282,CSE222282,Student_1282,Female,student1282@mail.com,9000001282,IT,3,8,B
2283,CSE222283,Student_1283,Female,student1283@mail.com,9000001283,ECE,3,8,A
2284,CSE222284,Student_1284,Male,student1284@mail.com,9000001284,AI,1,8,C
2285,CSE222285,Student_1285,Female,student1285@mail.com,9000001285,CSE,4,2,C
2286,CSE222286,Student_1286,Female,student1286@mail.com,9000001286,DS,3,6,A
2287,CSE222287,Student_1287,Female,student1287@mail.com,9000001287,ECE,1,7,A
2288,CSE222288,Student_1288,Male,student1288@mail.com,9000001288,AI,1,8,C
2289,CSE222289,Student_1289,Female,student1289@mail.com,9000001289,CSE,2,1,B
2290,CSE222290,Student_1290,Male,student1290@mail.com,9000001290,ECE,1,3,A
2291,CSE222291,Student_1291,Male,student1291@mail.com,9000001291,DS,1,5,B
2292,CSE222292,Student_1292,Female,student1292@mail.com,9000001292,DS,4,5,C
2293,CSE222293,Student_1293,Male,student1293@mail.com,9000001293,CSE,1,4,C
2294,CSE222294,Student_1294,Male,student1294@mail.com,9000001294,IT,2,4,A
2295,CSE222295,Student_1295,Female,student1295@mail.com,9000001295,IT,3,5,B
2296,CSE222296,Student_1296,Female,student1296@mail.com,9000001296,DS,2,1,B
2297,CSE222297,Student_1297,Male,student1297@mail.com,9000001297,IT,2,8,B
2298,CSE222298,Student_1298,Male,student1298@mail.com,9000001298,AI,3,6,A
2299,CSE222299,Student_1299,Male,student1299@mail.com,9000001299,IT,3,7,A
2300,CSE222300,Student_1300,Male,student1300@mail.com,9000001300,IT,3,4,A
2301,CSE222301,Student_1301,Male,student1301@mail.com,9000001301,CSE,4,8,B
2302,CSE222302,Student_1302,Male,student1302@mail.com,9000001302,CSE,3,8,B
2303,CSE222303,Student_1303,Male,student1303@mail.com,9000001303,AI,3,1,B
2304,CSE222304,Student_1304,Male,student1304@mail.com,9000001304,ECE,1,5,A
2305,CSE222305,Student_1305,Female,student1305@mail.com,9000001305,AI,4,8,C
2306,CSE222306,Student_1306,Female,student1306@mail.com,9000001306,ECE,1,8,B
2307,CSE222307,Student_1307,Male,student1307@mail.com,9000001307,IT,4,5,A
2308,CSE222308,Student_1308,Female,student1308@mail.com,9000001308,IT,1,6,A
2309,CSE222309,Student_1309,Female,student1309@mail.com,9000001309,IT,2,8,A
2310,CSE222310,Student_1310,Male,student1310@mail.com,9000001310,IT,3,4,B
2311,CSE222311,Student_1311,Female,student1311@mail.com,9000001311,DS,3,5,A
2312,CSE222312,Student_1312,Male,student1312@mail.com,9000001312,AI,2,3,B
2313,CSE222313,Student_1313,Male,student1313@mail.com,9000001313,DS,2,6,B
2314,CSE222314,Student_1314,Male,student1314@mail.com,9000001314,CSE,2,1,B
2315,CSE222315,Student_1315,Female,student1315@mail.com,9000001315,CSE,3,8,C
2316,CSE222316,Student_1316,Male,student1316@mail.com,9000001316,ECE,3,7,B
2317,CSE222317,Student_1317,Female,student1317@mail.com,9000001317,IT,4,2,A
2318,CSE222318,Student_1318,Female,student1318@mail.com,9000001318,AI,4,4,A
2319,CSE222319,Student_1319,Female,student1319@mail.com,9000001319,AI,3,7,B
2320,CSE222320,Student_1320,Female,student1320@mail.com,9000001320,DS,2,2,A
2321,CSE222321,Student_1321,Female,student1321@mail.com,9000001321,ECE,2,2,C
2322,CSE222322,Student_1322,Female,student1322@mail.com,9000001322,DS,2,2,A
2323,CSE222323,Student_1323,Male,student1323@mail.com,9000001323,IT,1,1,B
2324,CSE222324,Student_1324,Male,student1324@mail.com,9000001324,AI,2,4,A
2325,CSE222325,Student_1325,Female,student1325@mail.com,9000001325,AI,2,7,C
2326,CSE222326,Student_1326,Male,student1326@mail.com,9000001326,IT,2,3,B
2327,CSE222327,Student_1327,Male,student1327@mail.com,9000001327,ECE,3,3,A
2328,CSE222328,Student_1328,Male,student1328@mail.com,9000001328,DS,3,4,B
2329,CSE222329,Student_1329,Female,student1329@mail.com,9000001329,AI,2,6,B
2330,CSE222330,Student_1330,Female,student1330@mail.com,9000001330,IT,1,4,B
2331,CSE222331,Student_1331,Female,student1331@mail.com,9000001331,AI,3,7,C
2332,CSE222332,Student_1332,Male,student1332@mail.com,9000001332,CSE,1,6,A
2333,CSE222333,Student_1333,Male,student1333@mail.com,9000001333,DS,3,1,A
2334,CSE222334,Student_1334,Female,student1334@mail.com,9000001334,ECE,2,2,C
2335,CSE222335,Student_1335,Male,student1335@mail.com,9000001335,ECE,2,4,C
2336,CSE222336,Student_1336,Male,student1336@mail.com,9000001336,AI,1,1,C
2337,CSE222337,Student_1337,Male,student1337@mail.com,9000001337,DS,4,1,B
2338,CSE222338,Student_1338,Female,student1338@mail.com,9000001338,IT,2,8,A
2339,CSE222339,Student_1339,Male,student1339@mail.com,9000001339,IT,2,4,A
2340,CSE222340,Student_1340,Male,student1340@mail.com,9000001340,IT,3,7,C
2341,CSE222341,Student_1341,Female,student1341@mail.com,9000001341,DS,3,3,A
2342,CSE222342,Student_1342,Male,student1342@mail.com,9000001342,IT,3,3,A
2343,CSE222343,Student_1343,Female,student1343@mail.com,9000001343,DS,1,2,B
2344,CSE222344,Student_1344,Male,student1344@mail.com,9000001344,IT,3,1,A
2345,CSE222345,Student_1345,Male,student1345@mail.com,9000001345,DS,3,1,B
2346,CSE222346,Student_1346,Male,student1346@mail.com,9000001346,IT,3,5,A
2347,CSE222347,Student_1347,Female,student1347@mail.com,9000001347,IT,3,1,A
2348,CSE222348,Student_1348,Male,student1348@mail.com,9000001348,ECE,2,2,A
2349,CSE222349,Student_1349,Male,student1349@mail.com,9000001349,IT,1,2,C
2350,CSE222350,Student_1350,Male,student1350@mail.com,9000001350,CSE,2,1,C
2351,CSE222351,Student_1351,Male,student1351@mail.com,9000001351,IT,2,4,B
2352,CSE222352,Student_1352,Male,student1352@mail.com,9000001352,AI,2,8,C
2353,CSE222353,Student_1353,Male,student1353@mail.com,9000001353,DS,3,2,C
2354,CSE222354,Student_1354,Male,student1354@mail.com,9000001354,ECE,4,1,A
2355,CSE222355,Student_1355,Male,student1355@mail.com,9000001355,CSE,3,7,A
2356,CSE222356,Student_1356,Male,student1356@mail.com,9000001356,IT,1,2,A
2357,CSE222357,Student_1357,Female,student1357@mail.com,9000001357,AI,3,6,B
2358,CSE222358,Student_1358,Female,student1358@mail.com,9000001358,CSE,4,4,A
2359,CSE222359,Student_1359,Male,student1359@mail.com,9000001359,IT,1,5,B
2360,CSE222360,Student_1360,Female,student1360@mail.com,9000001360,ECE,4,4,C
2361,CSE222361,Student_1361,Male,student1361@mail.com,9000001361,DS,2,6,A
2362,CSE222362,Student_1362,Male,student1362@mail.com,9000001362,DS,4,1,A
2363,CSE222363,Student_1363,Male,student1363@mail.com,9000001363,ECE,3,1,C
2364,CSE222364,Student_1364,Female,student1364@mail.com,9000001364,ECE,3,7,B
2365,CSE222365,Student_1365,Female,student1365@mail.com,9000001365,DS,2,7,A
2366,CSE222366,Student_1366,Male,student1366@mail.com,9000001366,AI,3,6,A
2367,CSE222367,Student_1367,Female,student1367@mail.com,9000001367,ECE,2,5,C
2368,CSE222368,Student_1368,Male,student1368@mail.com,9000001368,DS,2,1,B
2369,CSE222369,Student_1369,Female,student1369@mail.com,9000001369,IT,1,7,A
2370,CSE222370,Student_1370,Male,student1370@mail.com,9000001370,IT,3,8,C
2371,CSE222371,Student_1371,Female,student1371@mail.com,9000001371,AI,2,4,C
2372,CSE222372,Student_1372,Female,student1372@mail.com,9000001372,DS,3,4,B
2373,CSE222373,Student_1373,Female,student1373@mail.com,9000001373,AI,3,6,B
2374,CSE222374,Student_1374,Female,student1374@mail.com,9000001374,AI,1,6,B
2375,CSE222375,Student_1375,Male,student1375@mail.com,9000001375,CSE,3,7,C
2376,CSE222376,Student_1376,Male,student1376@mail.com,9000001376,CSE,2,5,A
2377,CSE222377,Student_1377,Male,student1377@mail.com,9000001377,CSE,1,3,B
2378,CSE222378,Student_1378,Female,student1378@mail.com,9000001378,AI,4,3,C
2379,CSE222379,Student_1379,Male,student1379@mail.com,9000001379,IT,2,8,B
2380,CSE222380,Student_1380,Male,student1380@mail.com,9000001380,ECE,2,5,B
2381,CSE222381,Student_1381,Male,student1381@mail.com,9000001381,AI,3,2,C
2382,CSE222382,Student_1382,Female,student1382@mail.com,9000001382,ECE,3,1,A
2383,CSE222383,Student_1383,Male,student1383@mail.com,9000001383,DS,4,4,C
2384,CSE222384,Student_1384,Male,student1384@mail.com,9000001384,DS,1,4,C
2385,CSE222385,Student_1385,Female,student1385@mail.com,9000001385,CSE,4,4,B
2386,CSE222386,Student_1386,Female,student1386@mail.com,9000001386,ECE,3,4,C
2387,CSE222387,Student_1387,Female,student1387@mail.com,9000001387,DS,3,1,B
2388,CSE222388,Student_1388,Female,student1388@mail.com,9000001388,IT,3,5,A
2389,CSE222389,Student_1389,Female,student1389@mail.com,9000001389,IT,2,7,B
2390,CSE222390,Student_1390,Male,student1390@mail.com,9000001390,ECE,1,1,A
2391,CSE222391,Student_1391,Female,student1391@mail.com,9000001391,ECE,2,4,A
2392,CSE222392,Student_1392,Male,student1392@mail.com,9000001392,CSE,2,6,A
2393,CSE222393,Student_1393,Male,student1393@mail.com,9000001393,IT,2,1,B
2394,CSE222394,Student_1394,Male,student1394@mail.com,9000001394,CSE,3,7,A
2395,CSE222395,Student_1395,Male,student1395@mail.com,9000001395,DS,2,2,B
2396,CSE222396,Student_1396,Female,student1396@mail.com,9000001396,IT,2,3,B
2397,CSE222397,Student_1397,Male,student1397@mail.com,9000001397,CSE,4,7,B
2398,CSE222398,Student_1398,Female,student1398@mail.com,9000001398,IT,3,5,A
2399,CSE222399,Student_1399,Male,student1399@mail.com,9000001399,CSE,2,5,A
2400,CSE222400,Student_1400,Male,student1400@mail.com,9000001400,IT,2,3,B
2401,CSE222401,Student_1401,Female,student1401@mail.com,9000001401,CSE,2,4,C
2402,CSE222402,Student_1402,Female,student1402@mail.com,9000001402,ECE,1,7,A
2403,CSE222403,Student_1403,Male,student1403@mail.com,9000001403,DS,4,8,B
2404,CSE222404,Student_1404,Female,student1404@mail.com,9000001404,ECE,3,3,C
2405,CSE222405,Student_1405,Male,student1405@mail.com,9000001405,AI,1,8,C
2406,CSE222406,Student_1406,Male,student1406@mail.com,9000001406,DS,2,6,B
2407,CSE222407,Student_1407,Female,student1407@mail.com,9000001407,CSE,4,3,C
2408,CSE222408,Student_1408,Female,student1408@mail.com,9000001408,IT,2,6,B
2409,CSE222409,Student_1409,Female,student1409@mail.com,9000001409,DS,1,4,A
2410,CSE222410,Student_1410,Male,student1410@mail.com,9000001410,CSE,1,3,C
2411,CSE222411,Student_1411,Male,student1411@mail.com,9000001411,AI,4,7,B
2412,CSE222412,Student_1412,Female,student1412@mail.com,9000001412,CSE,2,8,A
